NUCLEAR SAFETY-INSPECTORS,2018-02-15,2019-01-09,Session Sine Die
MEMORIAL - REP. HAROLD MURPHY,2015-04-20,2015-04-21,Chief Sponsor Changed to Rep. William Davis
CALL CENTER WORKER ACT,2015-02-20,2017-01-10,Session Sine Die
CAHOKIA MOUNDS-NAT'L MONUMENT,2015-02-04,2015-03-11,Added Co-Sponsor Rep. Patricia R. Bellock
ELECTRONICS RECYCLING-TABLET,2016-02-11,2017-01-10,Session Sine Die
MEMORIAL - ANNE MCGOWAN,2015-04-20,2015-04-23,Resolution Adopted
MEMORIAL - MARK JOHNSON,2015-03-19,2015-03-19,Resolution Adopted
COMMON CORE STANDARDS-OPT OUT,2015-01-28,2017-01-10,Session Sine Die
REGULATION-TECH,2015-02-02,2017-01-10,Session Sine Die
MEMORIAL - MICHAEL FLAHERTY,2016-05-03,2016-05-05,Resolution Adopted
SCH CD-SCH SECURITY STANDARDS,2015-02-18,2015-07-16,Public Act . . . . . . . . . 99-0065
CONGRATS - MAYOR W. D. MCLEOD,2015-09-16,2015-09-24,Resolution Adopted
POLLUTION CONTROL BOARD,2016-02-18,2017-01-27,Public Act . . . . . . . . . 99-0934
CHILDHOOD TRAUMA - SURVIVORS,2017-04-14,2017-06-25,Resolution Adopted
DPH-BORN ALIVE INFANT PROTECT,2015-02-25,2017-01-10,Session Sine Die
SCH CD-EXPULSION-HUNTING RIFLE,2016-02-11,2017-01-10,Session Sine Die
OSHA-EMPLOYMENT-FEDERAL CHANGE,2015-02-26,2017-01-10,Session Sine Die
SAFE SCHOOLS/HEALTHY LEARNING,2017-12-22,2018-11-28,Bill Dead - No Positive Action Taken - Amendatory Veto
RECOGNIZE - ARGONNE NAT LAB,2016-05-05,2016-05-10,Resolution Adopted
IELRA-CHICAGO COLL BARGAINING,2017-02-10,2019-01-09,Session Sine Die
DCFS-FICTIVE KIN,2016-02-09,2016-08-19,Public Act . . . . . . . . . 99-0836
ENVIRONMENTAL BARRIERS,2016-02-18,2016-07-15,Public Act . . . . . . . . . 99-0582
SCH CD/HEALTH ED-MISCELLANEOUS,2015-02-18,2015-07-10,Public Act . . . . . . . . . 99-0030
CONGRATS - SILVANO CONEJO,2016-02-26,2016-03-01,Resolution Adopted
COURTS-TECH,2010-02-09,2011-01-11,Session Sine Die
VEH CD-MISCELLANEOUS,2017-02-01,2017-08-18,Public Act . . . . . . . . . 100-0223
SAFETY-TECH,2016-02-09,2017-01-10,Session Sine Die
DCFS-PLACEMENT-GRANDPARENTS,2015-02-26,2015-09-09,Total Veto Stands - No Positive Action Taken
CONGRATS - REP. D.  LEITCH,2016-11-30,2016-12-01,Added Chief Co-Sponsor Rep. Michael D. Unes
EXOTIC ANIMAL MEAT PROCESSING,2015-02-27,2017-01-10,Session Sine Die
FUTURE GEN FUNDS - US DOE,2015-02-23,2015-05-06,Added Co-Sponsor Rep. Al Riley
CONGRATS - ND COLLEGE PREP 60,2015-05-06,2015-05-07,Resolution Adopted
SAFETY-TECH,2015-02-24,2017-01-10,Session Sine Die
ELECTRONIC PRODUCTS RECYCLING,2015-02-05,2017-01-10,Session Sine Die
RACIAL DISCRIMINATION,2018-05-10,2019-01-08,Session Sine Die
DAY LABORERS-DISCRIMINATION,2015-02-10,2017-01-10,Session Sine Die
MEMORIAL - VINCENT PERSICO,2017-01-09,2017-01-10,Resolution Adopted
DRUG DETOX-PROTECTIVE CUSTODY,2017-02-09,2019-01-09,Session Sine Die
SCH CD-STUDENT DISCIPLINE,2016-02-11,2017-01-10,Session Sine Die
JUV COURT - APPEARANCE - VIDEO,2015-02-23,2017-01-10,Session Sine Die
BEHAVIOR ANALYST-LICENSING,2015-02-20,2017-01-10,Session Sine Die
LOCAL GOV BANKRUPTCY NEUT EVAL,2017-01-13,2019-01-08,Session Sine Die
EPA-SMALL ENTITY-NON-COMPLIANT,2017-02-09,2017-08-25,Public Act . . . . . . . . . 100-0436
ENVIRONMENT JUSTICE COMMISSION,2016-02-11,2017-01-10,Session Sine Die
CONGRATS - EDNA ROWERY-ALLEN,2016-11-04,2016-11-15,Resolution Adopted
US TRADE REP - T-TIP,2015-01-14,2015-05-13,Added Co-Sponsor Rep. Jeanne M Ives
MEMORIAL - HENRY ENGLISH,2016-03-16,2016-03-17,Resolution Adopted
VET AFF-VET HOMES-CEMETERIES,2015-02-25,2015-12-04,Public Act . . . . . . . . . 99-0490
SCH CD-SPECIAL EDU STAFFING,2018-02-15,2019-01-08,Session Sine Die
LABOR REL-FINANCIAL ABILITY,2016-02-11,2017-01-10,Session Sine Die
SCH CD-TEACHERS-SCH CALENDAR,2017-02-07,2019-01-09,Session Sine Die
MEMORIAL-CRAIG STETTNER,2019-01-08,2019-01-09,Resolution Adopted
EPA-INDUSTR MATERIALS EXCHANGE,2017-02-10,2017-08-11,Public Act . . . . . . . . . 100-0103
CARE FOR COMMON HOME,2018-04-17,2019-01-09,Session Sine Die
40-TO-NONE-DAY,2015-04-28,2015-05-31,Resolution Adopted
CORROSION PREVENTION STANDARDS,2015-02-26,2017-01-10,Session Sine Die
ENVIRONMENT JUSTICE COMMISSION,2016-02-18,2016-07-08,Public Act . . . . . . . . . 99-0541
SENATE RULES 99TH GA,2015-01-14,2015-01-14,Resolution Adopted; 055-000-000
ELECTRIC UTILITIES-DEFINITION,2015-02-11,2017-01-10,Session Sine Die
HEROIN ABUSE AWARENESS DAY,2015-03-16,2015-05-06,Added Chief Co-Sponsor Rep. Frances Ann Hurley
RECOGNIZE - SPORTS UNLIMITED,2015-09-14,2015-09-24,Resolution Adopted
LEGIONELLA TESTING - SCHOOLS,2016-01-13,2017-01-10,Session Sine Die
CD CORR-SENTENCING REVIEW,2015-02-17,2017-01-10,Session Sine Die
HWY CD-TWP-MULCH-DELIVERY,2017-02-06,2017-08-11,Public Act . . . . . . . . . 100-0054
FOOD PREP-INDOOR PLAY AREAS,2015-02-04,2017-01-10,Session Sine Die
JUV CT-DETENTION AGE,2015-02-18,2015-08-04,Public Act . . . . . . . . . 99-0254
CD CORR-SENTENCING REVIEW,2015-02-20,2017-01-10,Session Sine Die
COAL & WATER RECLAMATION FUNDS,2018-02-06,2019-01-08,Session Sine Die
URGE CORPS-WOMEN ON BOARDS,2017-02-08,2017-05-03,Resolution Adopted
HUMAN RIGHTS-ELECTED OFFICIALS,2018-02-14,2019-01-08,Session Sine Die
CHILD ABUSE PREVENTION MONTH,2015-03-16,2015-05-06,Resolution Adopted
CRT GLASS - DISPOSAL/STORAGE,2015-02-25,2015-03-26,Resolution Adopted
CD CORR-SENTENCING,2016-02-11,2016-08-22,Public Act . . . . . . . . . 99-0875
MEMORIAL - DEBORAH SAWYER,2016-11-29,2016-11-30,Resolution Adopted
SCH CD-SCH DIST REPORT CARD,2017-02-07,2017-08-18,Public Act . . . . . . . . . 100-0227
PROCUREMENT-DISABILITY PREF,2016-02-18,2017-01-10,Session Sine Die
ILL COAL - UTILIZATION STUDY,2015-05-29,2017-01-10,Session Sine Die
HUMAN RIGHTS-FAMILIAL STATUS,2016-01-28,2017-01-10,Session Sine Die
S. DEUCHLER HON. INTERCHANGE,2016-01-14,2016-05-31,Adopted Both Houses
CD CORR-SENTENCE PERSON<18,2015-02-20,2017-01-10,Session Sine Die
NORTH SHORE WATER RECLAMATION,2016-01-22,2016-07-29,Public Act . . . . . . . . . 99-0669
MEMORIAL - REP. I. R. LAWFER,2017-01-03,2017-01-10,Resolution Adopted
EPA-COMPOST DROP OFF,2015-01-29,2015-07-10,Public Act . . . . . . . . . 99-0011
URGE CORPS-WOMEN ON BOARDS,2015-04-30,2015-05-30,Resolution Adopted
FOSTER CARE WORKER WEEK,2015-02-19,2015-04-29,Added Chief Co-Sponsor Rep. Carol Ammons
CONGRATS - SOUTHEAST TSK FORCE,2015-02-10,2015-02-18,Resolution Adopted
RECOGNIZE - PAT & MIKE KOLDYKE,2015-09-02,2015-09-02,Resolution Adopted
RECOGNIZES ILLINOIS SOIL,2015-05-07,2015-05-12,Resolution Adopted 
EPA-LUST-REMEDIATION LETTERS,2015-01-28,2017-01-10,Session Sine Die
MEMORIAL - H. WOODS BOWMAN,2015-07-21,2015-08-19,Adopted Both Houses
PAINT STEWARDSHIP ACT,2015-02-17,2017-01-10,Session Sine Die
EPA-PERMITS-TIRE STORAGE,2015-02-20,2015-08-18,Public Act . . . . . . . . . 99-0396
PESTICIDES-LICENSING,2016-02-09,2017-01-10,Session Sine Die
SCH CD-CARBON MONOXIDE ALARMS,2015-02-18,2017-01-10,Session Sine Die
DHFS-MEDICAID DATA,2016-05-24,2016-05-31,Resolution Adopted; 054-001-000
DCEO DEFENSE INFRASTRUCTURE,2015-01-15,2017-01-10,Session Sine Die
PROCUREMENT CD-FOOD DONATIONS,2016-02-09,2016-07-15,Public Act . . . . . . . . . 99-0552
CONGRATS - ANNETTE ARMSTRONG,2015-06-16,2015-06-23,Resolution Adopted
STEELMAKING SLAG-DEREGULATION,2015-02-20,2017-01-10,Session Sine Die
RECOGNIZES - ROCKDALE SCH DIST,2016-05-05,2016-05-10,Resolution Adopted
CORRECTIONS-EXPENSE-REIMBURSE,2016-02-09,2016-11-30,Bill Dead - Amendatory Veto
OIL & GAS-FALSE INFORMATION,2015-02-27,2017-01-10,Session Sine Die
SCH CD-LOCAL SCHOOL COUNCILS,2015-02-18,2017-01-10,Session Sine Die
CHILD CARE-CRIMINAL CONVICTION,2016-02-11,2017-01-10,Session Sine Die
VETERANS HOMES-RESIDENT-HEALTH,2018-02-16,2018-08-27,Public Act . . . . . . . . . 100-1103
NAT CORRECTIONAL OFFICERS WEEK,2016-05-04,2016-06-29,Resolution Adopted as Amended
REGULATION-TECH,2015-01-28,2017-01-10,Session Sine Die
SAFETY-TECH,2017-01-31,2019-01-08,Session Sine Die
PEN CD-PENSION BUYOUT OPTION,2016-02-09,2017-01-10,Session Sine Die
S. DEUCHLER HON. INTERCHANGE,2015-11-18,2017-01-10,Session Sine Die
EARLY CHILDHOOD PROGRAM-EXPEL,2017-02-08,2017-08-14,Public Act . . . . . . . . . 100-0105
ELECTRONIC RECYCLE-ACCREDIT,2016-02-17,2017-01-10,Session Sine Die
DOWN SYNDROME AWARENESS MONTH,2015-10-19,2017-01-10,Session Sine Die
REGULATION-TECH,2016-02-09,2017-01-10,Session Sine Die
TATTOO&PIERCING PARLOR REGIST,2015-02-26,2015-07-23,Public Act . . . . . . . . . 99-0117
LNCLN HERITAGE WTR TRAIL - 50,2015-05-18,2015-05-19,Resolution Adopted
SCH CD-BULLYING HOTLINE,2015-02-26,2017-01-10,Session Sine Die
EPA-PERMITS-TIRE STORAGE,2015-02-26,2017-01-10,Session Sine Die
SAFETY-TECH,2015-02-20,2017-01-10,Session Sine Die
HUM RIGHTS-EMPLOYER-DEFINITION,2018-02-06,2018-11-28,Total Veto Stands - No Positive Action Taken
CREDIT FOR PRIOR LEARNING,2016-02-19,2017-01-10,Session Sine Die
HUMAN RIGHTS-ELECTED OFFICIALS,2018-02-06,2019-01-09,Session Sine Die
CONGRATS-REP. EMILY MCASEY,2018-11-27,2018-11-29,Resolution Adopted
SCH CD-MULTIPLE MEASURE INDEX,2015-02-19,2015-07-30,Public Act . . . . . . . . . 99-0193
AUTONOMOUS VEHICLE ACT,2017-02-09,2019-01-09,Session Sine Die
EPA-COMPOST DROP OFF,2015-02-05,2017-01-10,Session Sine Die
MEMORIAL - JARVIS B. CECIL,2017-01-09,2017-01-10,Resolution Adopted
OSHA-EMPLOYMENT-FEDERAL CHANGE,2015-02-20,2015-08-11,Public Act . . . . . . . . . 99-0336
CONGRATS-REP. BOB PRITCHARD,2018-11-26,2018-11-29,Resolution Adopted
SCH CD-EVIDENCE-BASED FUNDING,2018-02-16,2019-01-08,Session Sine Die
CREDIT UNION-AUDIT/EMAIL,2018-02-16,2018-08-10,Public Act . . . . . . . . . 100-0778
STEELMAKING SLAG-DEREGULATION,2017-02-10,2019-01-08,Session Sine Die
METRO EAST DEVELOPMENT ACT,2017-02-10,2019-01-08,Session Sine Die
FORD/UAW SEXUAL HARASSMENT,2018-01-30,2018-05-10,Added Co-Sponsor Rep. Sue Scherer
TELEHEALTH SERVICES COMMITTEE,2015-03-12,2017-01-10,Session Sine Die
LOCAL GOV BANKRUPTCY NEUT EVAL,2015-05-11,2017-01-10,Session Sine Die
DCFS-ABUSED KIDS-PROFESSIONAL,2015-02-20,2015-08-11,Public Act . . . . . . . . . 99-0350
NEGLECTED CHILD-DEFINITION,2015-02-18,2017-01-10,Session Sine Die
DCFS-ABUSE RPTS-DISABLED KIDS,2016-02-09,2017-01-10,Session Sine Die
TREASURER-TECH DEVELOPMENT,2018-02-16,2018-08-24,Public Act . . . . . . . . . 100-1081
DCFS-FICTIVE KIN,2016-02-03,2017-01-10,Session Sine Die
CONGRATS-REP. DAVID HARRIS,2018-11-26,2018-11-29,Resolution Adopted
POISON PREVENTION MONTH,2015-02-06,2015-03-24,Resolution Adopted
COURTS-TECH,2015-01-23,2017-01-10,Session Sine Die
JUV CT-NEGLECTED MINOR,2016-02-11,2017-01-10,Session Sine Die
STATE GOVERNMENT-TECH,2015-02-02,2017-01-10,Session Sine Die
EDUCATION-TECH,2015-02-11,2017-01-10,Session Sine Die
EARLY CHILDHOOD PROGRAM-EXPEL,2017-02-09,2019-01-09,Session Sine Die
DHS-RECOVERY RESIDENCES,2018-02-14,2019-01-08,Session Sine Die
KASKASKIA REGIONAL PORT DIST,2015-09-14,2017-01-10,Session Sine Die
FALLS PREVENTION AWARENESS DAY,2018-05-09,2019-01-08,Session Sine Die
MCO FUNDS AUDIT - AG,2016-04-01,2017-01-10,Session Sine Die
SAFETY-TECH,2015-02-02,2017-01-10,Session Sine Die
EPA-OIL SPILLS,2016-02-10,2017-01-10,Session Sine Die
REPEAL INCARCERATION COST-RIMB,2016-02-11,2017-01-10,Session Sine Die
STEELMAKING SLAG-DEREGULATION,2015-02-26,2017-01-10,Session Sine Die
CHILDREN-TECH,2015-01-28,2017-01-10,Session Sine Die
ICC-REPORT-NUCLEAR POWER,2015-02-20,2017-01-10,Session Sine Die
SCH CD-ATTENDANCE COMMISSION,2015-11-24,2016-07-22,"Effective Date July 22, 2016"
CHICAGO BANKRUPTCY NEUT EVAL,2016-01-22,2017-01-10,Session Sine Die
IPA REPORT-NUCLEAR PLANTS,2015-02-20,2017-01-10,Session Sine Die
EDUCATION-TECH,2016-02-04,2017-01-10,Session Sine Die
JUV CT-NEGLECTED MINOR,2018-01-22,2019-01-08,Session Sine Die
ARTS EDUCATION FUNDING,2015-03-11,2015-05-04,Added Co-Sponsor Rep. Ann M. Williams
EPA-COAL COMBUSTION BYPRODUCTS,2015-03-24,2017-01-10,Session Sine Die
SCH CD-IN-SCHOOL SUSPENSION,2018-02-16,2018-08-22,Public Act . . . . . . . . . 100-1035
SCH DISTRICTS OF INNOVATION,2016-04-18,2017-01-10,Session Sine Die
ABORTION-LIMITATIONS,2016-04-22,2017-01-10,Session Sine Die
CRIM CD&CORR-SENTENCE<18,2015-02-20,2017-01-10,Session Sine Die
JUV CT-DETENTION SCREENING,2018-02-14,2019-01-08,Session Sine Die
LOCAL GOV BANKRUPTCY NEUT EVAL,2016-01-22,2017-01-10,Session Sine Die
PESTICIDES-LICENSING,2016-02-18,2016-07-08,Public Act . . . . . . . . . 99-0540
2ND AMENDMENT RIGHT-UPHLD OATH,2016-02-11,2017-01-10,Session Sine Die
SAFETY-TECH,2016-02-11,2017-01-10,Session Sine Die
EPA-USED-WASTE TIRES,2017-02-10,2017-08-24,Public Act . . . . . . . . . 100-0327
IMMIGRATION SAFE ZONES,2017-01-03,2017-01-10,Session Sine Die
MEMORIAL - TOM D. MORSS,2015-07-14,2015-07-15,Resolution Adopted
SCH CD-CONTRACT BIDS EXCEPTION,2015-02-19,2017-01-10,Session Sine Die
SCH CD-SCH REPORT CARDS,2017-02-07,2017-08-25,Public Act . . . . . . . . . 100-0364
CD CORR-WOMENS CORRECTION,2017-02-10,2017-11-07,Added as Alternate Co-Sponsor Sen. Omar Aquino
DCFS-ABUSE RPTS-DISABLED KIDS,2015-02-20,2017-01-10,Session Sine Die
URGE CONGRESS - FARM BILL,2017-03-01,2019-01-09,Session Sine Die
MEMORIAL-DR. GEORGE BARK,2017-10-24,2017-10-26,Resolution Adopted
EPA-UNDERGROUND STORAGE TANKS,2018-02-14,2019-01-08,Session Sine Die
CHILDREN-TECH,2015-01-28,2017-01-10,Session Sine Die
ABUSED ADULT RESIDENT,2015-02-26,2017-01-10,Session Sine Die
AIRPORTS-ENVIRONMENTAL IMPACT,2015-02-27,2017-01-10,Session Sine Die
NURSE LICENSURE COMPACT,2015-02-20,2017-01-10,Session Sine Die
CONGRATS GIBAULT HIGH SCHOOL,2017-02-08,2017-04-26,Resolution Adopted
MEMORIAL - MARK JOHNSON,2015-03-27,2015-04-14,Resolution Adopted
URGE CORPS-WOMEN ON BOARDS,2016-02-09,2017-01-10,Session Sine Die
CRIM TRANSMISSION -SEX DISEASE,2017-02-10,2017-05-15,Tabled
DCFS-ABUSED KIDS-SAFETY PLANS,2015-02-20,2017-01-10,Session Sine Die
REGULATION-TECH,2015-02-20,2017-01-10,Session Sine Die
CONGRATS-ROBERTA THOMAS,2018-05-30,2018-05-31,Resolution Adopted
CONGRATS - RICK BURNIDGE,2016-03-31,2016-04-04,Resolution Adopted
SCH CD-PARENTING EDUCATION,2018-01-31,2018-08-23,Public Act . . . . . . . . . 100-1043
NORTH SHORE WATER RECLAMATION,2015-02-20,2015-09-25,Bill Dead - Amendatory Veto
CRT GLASS - DISPOSAL/STORAGE,2015-03-26,2015-05-06,Added Co-Sponsor Rep. Carol Sente
GO/BUILD IL BOND-AMOUNT,2017-03-28,2019-01-09,Session Sine Die
FORD HEIGHTS COMMUNITY DAY,2018-09-10,2019-01-08,Session Sine Die
NURSE & PA-HOSPITAL AFFILIATE,2015-02-11,2015-08-03,Public Act . . . . . . . . . 99-0229
AVILA 50TH ANNIVERSARY,2015-11-17,2015-12-02,Resolution Adopted
RECOGNIZE - PRAIRIE RESEARCH,2017-05-25,2017-05-26,Resolution Adopted
CREDIT FOR PRIOR LEARNING,2016-02-11,2017-01-10,Session Sine Die
CRAFT BREWERIES - CHILDCARE,2015-04-28,2015-05-31,Resolution Adopted
GO GRAY IN MAY IN IL DAY,2015-04-23,2015-05-14,Resolution Adopted 113-000-000
BORDER WALL - CONDEMNS,2017-02-27,2017-05-16,Resolution Adopted
LANDSCAPE ARCHITECTURE-VARIOUS,2018-02-14,2019-01-09,Session Sine Die
LABOR REL-FINANCIAL ABILITY,2017-01-13,2019-01-08,Session Sine Die
VEH CD-REMOTE STARTER,2017-02-08,2019-01-08,Session Sine Die
CONGRATS - SOPHIA SHAW,2016-04-26,2016-05-03,Resolution Adopted
ELECTRONIC PRODUCTS RECYCLING,2015-02-05,2015-07-10,Public Act . . . . . . . . . 99-0013
BLUEBIRD PROJECT DAY,2017-04-20,2017-05-04,Resolution Adopted
SCH CD-ORGANIZATION UNIT-FUND,2018-02-16,2019-01-08,Session Sine Die
RECOGNIZE-PAUL RITTER,2018-05-08,2018-05-09,Resolution Adopted
ABUSED CHILD-SCHOOL EMPLOYEE,2015-02-20,2017-01-10,Session Sine Die
ABORTION-LIMITATIONS,2017-01-09,2019-01-08,Session Sine Die
RECOGNIZE - CHILDREN'S DAY,2017-04-25,2017-04-26,Resolution Adopted
NUTRIENT LOSS REDUCTION,2018-05-22,2019-01-08,Session Sine Die
RECOGNIZE - DOMINIC BELMONTE,2017-05-29,2017-05-30,Resolution Adopted
CRT GLASS - DISPOSAL/STORAGE,2017-01-26,2017-03-21,Tabled
COMMEND-NACD,2018-03-07,2018-04-09,Resolution Adopted
ENVIRONMENTAL JUSTICE AGENDA,2017-04-21,2019-01-08,Session Sine Die
DCFS-CUSTODY-NOTICE-RELATIVES,2015-02-18,2015-08-11,Public Act . . . . . . . . . 99-0340
RECOGNIZE-DR. LEOTIS SWOPES,2018-05-25,2018-05-28,Resolution Adopted
SCH CD-IEP SERVICES-CHI,2018-05-28,2019-01-08,Session Sine Die
WEDLOCK TO NONMARITAL CHILDREN,2015-01-30,2017-01-10,Session Sine Die
GRANDPARENT VISITATION RIGHTS,2015-02-04,2017-01-10,Session Sine Die
MEMORIAL-TIMOTHY BRADFORD,2018-01-10,2018-01-31,Resolution Adopted
EDUCATION EMPOWERMENT AREA,2018-02-16,2019-01-09,Session Sine Die
CD CORR-TRANSFER PSYCH TREAT,2018-01-31,2019-01-08,Session Sine Die
EDUCATION-TECH,2015-02-02,2015-11-20,Public Act . . . . . . . . . 99-0485
PORNOGRAPHY-EPIDEMIC,2018-01-17,2019-01-09,Session Sine Die
MEMORIAL - VINCENT PERSICO,2016-07-28,2017-01-10,Session Sine Die
CRIMINAL LAW-TECH,2015-02-02,2017-01-10,Session Sine Die
EPA-BIOSOLIDS-DEFINITIONS,2015-02-20,2017-01-10,Session Sine Die
EPA-MUNICIPAL WASTE,2015-02-17,2017-01-10,Session Sine Die
CD CORR - RAPID REPAT REMOVAL,2015-02-19,2017-01-10,Session Sine Die
WKR COMP REDUCE BENEFITS,2017-02-10,2017-03-21,Tabled
SAFETY-TECH,2016-02-05,2017-01-10,Session Sine Die
COUNTRY DONUTS 40TH ANNIV,2016-05-18,2016-05-19,Resolution Adopted
CONGRATS - MICHAEL KELLY,2017-02-14,2017-02-15,Resolution Adopted
HOSPITALS-SIDS INFORMATION,2015-02-04,2015-07-15,Public Act . . . . . . . . . 99-0048
SCH CD-INTERFUND TRANSFERS,2016-02-09,2016-08-05,Public Act . . . . . . . . . 99-0713
DHS-RECOVERY RESIDENCES,2018-02-15,2019-01-09,Session Sine Die
RECOGNIZE-TAKEDA 50YRS,2017-11-07,2017-11-08,Resolution Adopted
MUNI CD-FIREFIGHTERS-AGE REQ,2015-02-25,2015-08-17,Public Act . . . . . . . . . 99-0379
POISON PREVENTION MONTH,2016-03-02,2016-03-17,Resolution Adopted
DCFS-CHILD CARE WORKGROUP,2015-02-20,2017-01-10,Session Sine Die
CALL CENTER WORKER ACT,2017-08-10,2019-01-08,Session Sine Die
REPEAL INCARCERATION COST-RIMB,2016-02-11,2017-01-10,Session Sine Die
MOURNS ETHEL ALEXANDER-TAYLOR,2016-09-16,2016-11-15,Resolution Adopted
SCHOOL DIVERSITY - ISBE,2016-01-05,2016-11-30,Added Chief Co-Sponsor Rep. La Shawn K. Ford
EPA- BENEFICIAL USE DETER,2015-02-27,2015-07-21,Public Act . . . . . . . . . 99-0089
CRIM CD&CORR-SENTENCE<18,2015-02-17,2015-07-20,Public Act . . . . . . . . . 99-0069
STEM CAREER ACCELERATOR DAY,2015-10-09,2015-12-02,Resolution Adopted
EPA-LUST-REMEDIATION LETTERS,2015-01-26,2017-01-10,Session Sine Die
MEMORIAL-PRESTON HELGREN,2018-04-27,2018-05-03,Resolution Adopted
SCH CD-OPPORTUNITY SCHOOLS,2017-02-10,2019-01-08,Session Sine Die
SARCOIDOSIS DAY,2017-04-04,2017-06-22,Resolution Adopted
40-TO-NONE-DAY,2015-04-24,2015-05-30,Added Chief Co-Sponsor Rep. Arthur Turner
RECOGNIZE - DONALD JACKSON,2017-05-12,2017-05-16,Added Chief Co-Sponsor Rep. Ryan Spain
RECOGNIZE-KOMENSKY ELEMENTARY,2018-05-16,2018-05-17,Resolution Adopted
SCH CD-CLASSROOM PLACEMENT,2018-01-29,2019-01-08,Session Sine Die
CAHOKIA MOUNDS-NAT'L MONUMENT,2015-02-03,2015-05-30,Adopted Both Houses
REGISTERED DESIGN PRACTITIONER,2015-02-17,2017-01-10,Session Sine Die
HIGH SCHOOL-MILITARY UNIFORM,2018-02-16,2019-01-08,Session Sine Die
HONORS - SUMMIT COMMUNITY TF,2016-07-13,2016-11-15,Resolution Adopted
CONGRATS - NAT. LOUIS UNIV.,2017-05-24,2017-05-25,Resolution Adopted
SCHOOL CLIMATE AND CULTURE,2018-02-01,2018-05-10,Resolution Adopted
PREVENT CORROSION ON BRIDGES,2015-02-20,2017-01-10,Session Sine Die
SENATE RULES-AMEND,2017-02-28,2017-03-02,Resolution Adopted; 055-000-000
VISION 20/20 DAY,2015-07-13,2015-08-05,Resolution Adopted 092-000-000
ASSIST LIVING-SHARED HOUSING,2016-02-09,2017-01-10,Session Sine Die
CONGRATS-KATHY L. WEAR,2018-05-18,2018-05-21,Resolution Adopted
JUV CT-DETENTION SCREENING,2018-02-07,2019-01-09,Session Sine Die
SCH CD-SPECIAL EDU-MINUTES-CHI,2018-05-30,2019-01-08,Session Sine Die
POLLUTION CONTROL FACILITY,2018-02-15,2019-01-08,Session Sine Die
PUBLIC WATER SUPPLY REGULATION,2016-02-04,2016-07-08,Public Act . . . . . . . . . 99-0529
CRIM CD&CD CORR-SENTENCING,2015-02-03,2017-01-10,Session Sine Die
SCH CD-SPECIAL ED-DUE PROCESS,2017-12-19,2018-08-14,Public Act . . . . . . . . . 100-0849
MEMORIAL-THOMAS GORDON,2018-03-13,2018-03-16,Added as Chief Co-Sponsor Sen. Toi W. Hutchinson
GIRL SCOUT DAY - IL CAPITOL,2015-02-20,2015-04-29,Resolution Adopted
SCH CD-MEDICAL CANNABIS,2018-02-14,2018-08-01,Public Act . . . . . . . . . 100-0660
SAFETY-TECH,2015-01-28,2015-07-23,Public Act . . . . . . . . . 99-0121
POISON PREVENTION MONTH,2015-02-11,2015-03-24,Resolution Adopted
VEH CD-REMOTE STARTER-IDLING,2018-02-02,2019-01-08,Session Sine Die
JUV COURT - APPEARANCE - VIDEO,2016-02-09,2017-01-10,Session Sine Die
AIRPORTS-ENVIRONMENTAL IMPACT,2018-02-15,2019-01-08,Session Sine Die
EARLY MENTAL HEALTH ACT,2018-02-14,2018-08-21,Public Act . . . . . . . . . 100-1016
CONGRATS-DR. SHARON SMAGA,2017-10-06,2017-10-24,Resolution Adopted
MEMORIAL-DR. CARLO MONTEMAGNO,2018-10-24,2018-11-13,Resolution Adopted
SCH CD-IEP EVALUATION-CHI,2018-05-28,2019-01-08,Session Sine Die
AGING-DHS-DHFS-DON ASSESSMENT,2015-12-02,2016-11-17,Total Veto Stands - No Positive Action Taken
ANTIBIOTICS DISPOSAL-SUPERBUGS,2018-02-13,2018-05-31,Resolution Adopted
DCFS-CHILD DEATH INVESTIGATION,2018-02-16,2018-08-03,Public Act . . . . . . . . . 100-0733
SCH CD-IEP DETERMINATIONS-CHI,2018-05-28,2019-01-08,Session Sine Die
CONGRATS-CENTRAL CATHOLIC HS,2017-11-21,2018-01-30,Resolution Adopted
LABOR REL-FINANCIAL ABILITY,2017-01-27,2019-01-08,Session Sine Die
ENVIRONMENT-TECH,2005-02-14,2007-01-09,Session Sine Die
IMMIGRATION SAFE ZONES,2017-01-12,2019-01-08,Session Sine Die
SCHOOL DISCIPLINE GUIDANCE,2018-03-07,2018-05-31,Adopted Both Houses
DHS-RECOVERY RESIDENCES,2018-02-15,2018-08-24,Public Act . . . . . . . . . 100-1062
CONGRATS-DR. KYAW NAING,2018-09-25,2018-11-13,Resolution Adopted
NURSE PRACTICE ACT-VARIOUS,2017-01-25,2019-01-09,Session Sine Die
GREAT LAKES RESTORATION - FUND,2017-03-30,2017-06-22,Removed Co-Sponsor Rep. Patricia R. Bellock
DHS-CHILDHOOD WORKFORCE STUDY,2017-02-09,2017-10-27,Total Veto Stands - No Positive Action Taken
EDUCATION-TECH,2006-01-18,2007-01-09,Session Sine Die
SCH CD-TRUANT,2018-02-16,2018-08-10,Public Act . . . . . . . . . 100-0810
JUV CT-SHELTER CARE HEARING,2017-02-09,2019-01-08,Session Sine Die
POLLUTION CONTROL FACILITY,2017-02-09,2019-01-08,Session Sine Die
